instant,dteday,season,year,month,hours,holiday,one_of_week,weather_situation,temp,atemp,humidity,wind_speed,casual,registered,count_cr,category_days,humidity_category
11243,2012-04-18,Summer,2012,Apr,15,0,Wednesday,Light_rainsnow,0.42,0.4242,77.0,0.194,10,88,98,weekdays,Lembab
11244,2012-04-18,Summer,2012,Apr,16,0,Wednesday,Misty,0.42,0.4242,77.0,0.2239,36,199,235,weekdays,Lembab
11245,2012-04-18,Summer,2012,Apr,17,0,Wednesday,Misty,0.42,0.4242,77.0,0.194,46,442,488,weekdays,Lembab
11246,2012-04-18,Summer,2012,Apr,18,0,Wednesday,Misty,0.42,0.4242,77.0,0.0,27,478,505,weekdays,Lembab
11247,2012-04-18,Summer,2012,Apr,19,0,Wednesday,Misty,0.42,0.4242,77.0,0.1343,26,342,368,weekdays,Lembab
11248,2012-04-18,Summer,2012,Apr,20,0,Wednesday,Misty,0.42,0.4242,77.0,0.1045,8,252,260,weekdays,Lembab
11249,2012-04-18,Summer,2012,Apr,21,0,Wednesday,Misty,0.42,0.4242,82.0,0.0896,24,165,189,weekdays,Lembab
11250,2012-04-18,Summer,2012,Apr,22,0,Wednesday,Misty,0.42,0.4242,77.0,0.0896,9,153,162,weekdays,Lembab
11251,2012-04-18,Summer,2012,Apr,23,0,Wednesday,Misty,0.42,0.4242,77.0,0.0,14,56,70,weekdays,Lembab
11252,2012-04-19,Summer,2012,Apr,0,0,Thursday,Light_rainsnow,0.42,0.4242,77.0,0.0,5,20,25,weekdays,Lembab
11253,2012-04-19,Summer,2012,Apr,1,0,Thursday,Light_rainsnow,0.42,0.4242,77.0,0.1045,2,11,13,weekdays,Lembab
11254,2012-04-19,Summer,2012,Apr,2,0,Thursday,Misty,0.42,0.4242,77.0,0.0,2,4,6,weekdays,Lembab
11255,2012-04-19,Summer,2012,Apr,3,0,Thursday,Misty,0.42,0.4242,77.0,0.0,1,3,4,weekdays,Lembab
11256,2012-04-19,Summer,2012,Apr,4,0,Thursday,Misty,0.42,0.4242,71.0,0.0,0,4,4,weekdays,Lembab
11257,2012-04-19,Summer,2012,Apr,5,0,Thursday,Clear,0.4,0.4091,82.0,0.0,0,30,30,weekdays,Lembab
11258,2012-04-19,Summer,2012,Apr,6,0,Thursday,Misty,0.4,0.4091,82.0,0.1045,4,116,120,weekdays,Lembab
11259,2012-04-19,Summer,2012,Apr,7,0,Thursday,Misty,0.4,0.4091,82.0,0.1343,15,391,406,weekdays,Lembab
11260,2012-04-19,Summer,2012,Apr,8,0,Thursday,Misty,0.42,0.4242,82.0,0.1045,26,651,677,weekdays,Lembab
11261,2012-04-19,Summer,2012,Apr,9,0,Thursday,Misty,0.46,0.4545,72.0,0.0,31,270,301,weekdays,Lembab
11262,2012-04-19,Summer,2012,Apr,10,0,Thursday,Clear,0.48,0.4697,63.0,0.0896,46,143,189,weekdays,Normal
11263,2012-04-19,Summer,2012,Apr,11,0,Thursday,Clear,0.52,0.5,48.0,0.0,46,183,229,weekdays,Normal
11264,2012-04-19,Summer,2012,Apr,12,0,Thursday,Clear,0.54,0.5152,49.0,0.0,51,213,264,weekdays,Normal
11265,2012-04-19,Summer,2012,Apr,13,0,Thursday,Clear,0.56,0.5303,46.0,0.0,52,186,238,weekdays,Normal
11266,2012-04-19,Summer,2012,Apr,14,0,Thursday,Clear,0.58,0.5455,43.0,0.0,54,183,237,weekdays,Kering
11267,2012-04-19,Summer,2012,Apr,15,0,Thursday,Clear,0.6,0.6212,43.0,0.0,66,196,262,weekdays,Kering
11268,2012-04-19,Summer,2012,Apr,16,0,Thursday,Clear,0.62,0.6212,41.0,0.1045,63,324,387,weekdays,Kering
11269,2012-04-19,Summer,2012,Apr,17,0,Thursday,Clear,0.6,0.6212,43.0,0.0896,85,663,748,weekdays,Kering
11270,2012-04-19,Summer,2012,Apr,18,0,Thursday,Clear,0.6,0.6212,43.0,0.0896,99,677,776,weekdays,Kering
11271,2012-04-19,Summer,2012,Apr,19,0,Thursday,Clear,0.58,0.5455,46.0,0.1343,70,516,586,weekdays,Normal
11272,2012-04-19,Summer,2012,Apr,20,0,Thursday,Clear,0.56,0.5303,49.0,0.2239,52,352,404,weekdays,Normal
11273,2012-04-19,Summer,2012,Apr,21,0,Thursday,Clear,0.52,0.5,55.00000000000001,0.1045,27,240,267,weekdays,Normal
11274,2012-04-19,Summer,2012,Apr,22,0,Thursday,Clear,0.52,0.5,59.0,0.194,29,219,248,weekdays,Normal
11275,2012-04-19,Summer,2012,Apr,23,0,Thursday,Clear,0.5,0.4848,63.0,0.1045,20,124,144,weekdays,Normal
11276,2012-04-20,Summer,2012,Apr,0,0,Friday,Clear,0.48,0.4697,67.0,0.1045,5,59,64,weekdays,Lembab
11277,2012-04-20,Summer,2012,Apr,1,0,Friday,Clear,0.46,0.4545,82.0,0.194,3,22,25,weekdays,Lembab
11278,2012-04-20,Summer,2012,Apr,2,0,Friday,Clear,0.44,0.4394,88.0,0.194,3,18,21,weekdays,Lembab
11279,2012-04-20,Summer,2012,Apr,3,0,Friday,Clear,0.44,0.4394,88.0,0.1045,1,9,10,weekdays,Lembab
11280,2012-04-20,Summer,2012,Apr,4,0,Friday,Clear,0.42,0.4242,94.0,0.1045,0,3,3,weekdays,Lembab
11281,2012-04-20,Summer,2012,Apr,5,0,Friday,Clear,0.42,0.4242,94.0,0.0,1,24,25,weekdays,Lembab
11282,2012-04-20,Summer,2012,Apr,6,0,Friday,Clear,0.42,0.4242,88.0,0.0,8,105,113,weekdays,Lembab
11283,2012-04-20,Summer,2012,Apr,7,0,Friday,Clear,0.42,0.4242,94.0,0.0,9,350,359,weekdays,Lembab
11284,2012-04-20,Summer,2012,Apr,8,0,Friday,Clear,0.44,0.4394,94.0,0.0,32,668,700,weekdays,Lembab
11285,2012-04-20,Summer,2012,Apr,9,0,Friday,Clear,0.46,0.4545,88.0,0.0896,30,329,359,weekdays,Lembab
11286,2012-04-20,Summer,2012,Apr,10,0,Friday,Clear,0.5,0.4848,77.0,0.194,67,170,237,weekdays,Lembab
11287,2012-04-20,Summer,2012,Apr,11,0,Friday,Clear,0.54,0.5152,68.0,0.1642,64,190,254,weekdays,Lembab
11288,2012-04-20,Summer,2012,Apr,12,0,Friday,Clear,0.58,0.5455,53.0,0.194,102,260,362,weekdays,Normal
11289,2012-04-20,Summer,2012,Apr,13,0,Friday,Clear,0.62,0.6212,43.0,0.194,105,276,381,weekdays,Kering
11290,2012-04-20,Summer,2012,Apr,14,0,Friday,Clear,0.64,0.6212,44.0,0.2239,156,238,394,weekdays,Kering
11291,2012-04-20,Summer,2012,Apr,15,0,Friday,Clear,0.64,0.6212,47.0,0.194,145,262,407,weekdays,Normal
11292,2012-04-20,Summer,2012,Apr,16,0,Friday,Clear,0.66,0.6212,44.0,0.194,151,429,580,weekdays,Kering
11293,2012-04-20,Summer,2012,Apr,17,0,Friday,Clear,0.64,0.6212,47.0,0.2836,122,697,819,weekdays,Normal
11294,2012-04-20,Summer,2012,Apr,18,0,Friday,Clear,0.62,0.6212,50.0,0.2836,110,558,668,weekdays,Normal
11295,2012-04-20,Summer,2012,Apr,19,0,Friday,Clear,0.6,0.6212,53.0,0.194,82,410,492,weekdays,Normal
11296,2012-04-20,Summer,2012,Apr,20,0,Friday,Clear,0.58,0.5455,56.00000000000001,0.1642,52,289,341,weekdays,Normal
11297,2012-04-20,Summer,2012,Apr,21,0,Friday,Clear,0.56,0.5303,68.0,0.1343,35,252,287,weekdays,Lembab
11298,2012-04-20,Summer,2012,Apr,22,0,Friday,Clear,0.54,0.5152,68.0,0.2537,26,176,202,weekdays,Lembab
11299,2012-04-20,Summer,2012,Apr,23,0,Friday,Clear,0.52,0.5,72.0,0.1343,31,156,187,weekdays,Lembab
11300,2012-04-21,Summer,2012,Apr,0,0,Saturday,Clear,0.52,0.5,77.0,0.2239,31,111,142,weekend,Lembab
11301,2012-04-21,Summer,2012,Apr,1,0,Saturday,Clear,0.52,0.5,77.0,0.2239,24,64,88,weekend,Lembab
11302,2012-04-21,Summer,2012,Apr,2,0,Saturday,Clear,0.52,0.5,77.0,0.1343,12,69,81,weekend,Lembab
11303,2012-04-21,Summer,2012,Apr,3,0,Saturday,Clear,0.5,0.4848,82.0,0.2239,4,25,29,weekend,Lembab
11304,2012-04-21,Summer,2012,Apr,4,0,Saturday,Clear,0.5,0.4848,82.0,0.2537,0,9,9,weekend,Lembab
11305,2012-04-21,Summer,2012,Apr,5,0,Saturday,Clear,0.5,0.4848,82.0,0.2537,0,1,1,weekend,Lembab
11306,2012-04-21,Summer,2012,Apr,6,0,Saturday,Clear,0.5,0.4848,82.0,0.2239,10,21,31,weekend,Lembab
11307,2012-04-21,Summer,2012,Apr,7,0,Saturday,Clear,0.5,0.4848,82.0,0.2836,21,55,76,weekend,Lembab
11308,2012-04-21,Summer,2012,Apr,8,0,Saturday,Clear,0.52,0.5,81.0,0.2537,52,149,201,weekend,Lembab
11309,2012-04-21,Summer,2012,Apr,9,0,Saturday,Clear,0.54,0.5152,77.0,0.1642,115,216,331,weekend,Lembab
11310,2012-04-21,Summer,2012,Apr,10,0,Saturday,Clear,0.6,0.6061,64.0,0.2836,183,299,482,weekend,Normal
11311,2012-04-21,Summer,2012,Apr,11,0,Saturday,Clear,0.62,0.6061,61.0,0.3284,260,348,608,weekend,Normal
11312,2012-04-21,Summer,2012,Apr,12,0,Saturday,Clear,0.64,0.6212,56.99999999999999,0.2239,262,378,640,weekend,Normal
11313,2012-04-21,Summer,2012,Apr,13,0,Saturday,Clear,0.66,0.6212,54.0,0.2239,291,358,649,weekend,Normal
11314,2012-04-21,Summer,2012,Apr,14,0,Saturday,Clear,0.7,0.6364,45.0,0.2836,278,331,609,weekend,Normal
11315,2012-04-21,Summer,2012,Apr,15,0,Saturday,Clear,0.72,0.6515,39.0,0.2537,267,361,628,weekend,Kering
11316,2012-04-21,Summer,2012,Apr,16,0,Saturday,Clear,0.7,0.6364,42.0,0.3284,267,372,639,weekend,Kering
11317,2012-04-21,Summer,2012,Apr,17,0,Saturday,Misty,0.74,0.6515,30.0,0.3881,259,309,568,weekend,Kering
11318,2012-04-21,Summer,2012,Apr,18,0,Saturday,Misty,0.68,0.6364,47.0,0.4925,133,283,416,weekend,Normal
11319,2012-04-21,Summer,2012,Apr,19,0,Saturday,Light_rainsnow,0.56,0.5303,73.0,0.4925,9,45,54,weekend,Lembab
11320,2012-04-21,Summer,2012,Apr,20,0,Saturday,Light_rainsnow,0.5,0.4848,82.0,0.2985,5,34,39,weekend,Lembab
11321,2012-04-21,Summer,2012,Apr,21,0,Saturday,Light_rainsnow,0.5,0.4848,82.0,0.3881,20,82,102,weekend,Lembab
11322,2012-04-21,Summer,2012,Apr,22,0,Saturday,Clear,0.48,0.4697,82.0,0.2985,20,90,110,weekend,Lembab
11323,2012-04-21,Summer,2012,Apr,23,0,Saturday,Misty,0.46,0.4545,82.0,0.2836,18,73,91,weekend,Lembab
11324,2012-04-22,Summer,2012,Apr,0,0,Sunday,Misty,0.46,0.4545,82.0,0.194,32,85,117,weekend,Lembab
11325,2012-04-22,Summer,2012,Apr,1,0,Sunday,Misty,0.46,0.4545,82.0,0.3284,10,63,73,weekend,Lembab
11326,2012-04-22,Summer,2012,Apr,2,0,Sunday,Clear,0.46,0.4545,72.0,0.2836,7,49,56,weekend,Lembab
11327,2012-04-22,Summer,2012,Apr,3,0,Sunday,Misty,0.44,0.4394,82.0,0.1642,7,33,40,weekend,Lembab
11328,2012-04-22,Summer,2012,Apr,4,0,Sunday,Misty,0.44,0.4394,77.0,0.1642,0,7,7,weekend,Lembab
11329,2012-04-22,Summer,2012,Apr,5,0,Sunday,Misty,0.44,0.4394,77.0,0.2239,0,6,6,weekend,Lembab
11330,2012-04-22,Summer,2012,Apr,6,0,Sunday,Misty,0.44,0.4394,72.0,0.3284,6,6,12,weekend,Lembab
11331,2012-04-22,Summer,2012,Apr,7,0,Sunday,Light_rainsnow,0.42,0.4242,77.0,0.3881,2,22,24,weekend,Lembab
11332,2012-04-22,Summer,2012,Apr,8,0,Sunday,Light_rainsnow,0.4,0.4091,82.0,0.2537,8,43,51,weekend,Lembab
11333,2012-04-22,Summer,2012,Apr,9,0,Sunday,Light_rainsnow,0.4,0.4091,82.0,0.2537,8,71,79,weekend,Lembab
11334,2012-04-22,Summer,2012,Apr,10,0,Sunday,Light_rainsnow,0.38,0.3939,82.0,0.3284,11,57,68,weekend,Lembab
11335,2012-04-22,Summer,2012,Apr,11,0,Sunday,Light_rainsnow,0.38,0.3939,87.0,0.2985,7,70,77,weekend,Lembab
11336,2012-04-22,Summer,2012,Apr,12,0,Sunday,Light_rainsnow,0.38,0.3939,87.0,0.3284,5,56,61,weekend,Lembab
11337,2012-04-22,Summer,2012,Apr,13,0,Sunday,Light_rainsnow,0.38,0.3939,82.0,0.3582,5,47,52,weekend,Lembab
11338,2012-04-22,Summer,2012,Apr,14,0,Sunday,Light_rainsnow,0.38,0.3939,87.0,0.3284,3,50,53,weekend,Lembab
11339,2012-04-22,Summer,2012,Apr,15,0,Sunday,Light_rainsnow,0.38,0.3939,87.0,0.3881,0,38,38,weekend,Lembab
11340,2012-04-22,Summer,2012,Apr,16,0,Sunday,Light_rainsnow,0.38,0.3939,87.0,0.4478,4,32,36,weekend,Lembab
11341,2012-04-22,Summer,2012,Apr,17,0,Sunday,Light_rainsnow,0.36,0.3182,93.0,0.4478,2,25,27,weekend,Lembab
11342,2012-04-22,Summer,2012,Apr,18,0,Sunday,Light_rainsnow,0.36,0.3182,93.0,0.4478,1,38,39,weekend,Lembab
11343,2012-04-22,Summer,2012,Apr,19,0,Sunday,Light_rainsnow,0.36,0.3182,87.0,0.5224,1,34,35,weekend,Lembab
11344,2012-04-22,Summer,2012,Apr,20,0,Sunday,Light_rainsnow,0.36,0.3333,93.0,0.4179,1,34,35,weekend,Lembab
11345,2012-04-22,Summer,2012,Apr,21,0,Sunday,Light_rainsnow,0.36,0.3333,87.0,0.3881,0,11,11,weekend,Lembab
11346,2012-04-22,Summer,2012,Apr,22,0,Sunday,Light_rainsnow,0.34,0.2879,87.0,0.5224,0,13,13,weekend,Lembab
11347,2012-04-22,Summer,2012,Apr,23,0,Sunday,Light_rainsnow,0.36,0.3182,81.0,0.4627,0,17,17,weekend,Lembab
11348,2012-04-23,Summer,2012,Apr,0,0,Monday,Light_rainsnow,0.36,0.3333,81.0,0.4179,0,6,6,weekdays,Lembab
11349,2012-04-23,Summer,2012,Apr,1,0,Monday,Light_rainsnow,0.34,0.303,87.0,0.3582,1,1,2,weekdays,Lembab
11350,2012-04-23,Summer,2012,Apr,2,0,Monday,Misty,0.32,0.303,87.0,0.3284,1,3,4,weekdays,Lembab
11351,2012-04-23,Summer,2012,Apr,3,0,Monday,Misty,0.32,0.303,81.0,0.2836,0,1,1,weekdays,Lembab
11352,2012-04-23,Summer,2012,Apr,4,0,Monday,Light_rainsnow,0.3,0.2879,81.0,0.2836,0,3,3,weekdays,Lembab
11353,2012-04-23,Summer,2012,Apr,5,0,Monday,Light_rainsnow,0.3,0.2879,81.0,0.2836,0,14,14,weekdays,Lembab
11354,2012-04-23,Summer,2012,Apr,6,0,Monday,Misty,0.3,0.2727,81.0,0.2985,2,43,45,weekdays,Lembab
11355,2012-04-23,Summer,2012,Apr,7,0,Monday,Light_rainsnow,0.3,0.2879,81.0,0.2537,1,206,207,weekdays,Lembab
11356,2012-04-23,Summer,2012,Apr,8,0,Monday,Misty,0.3,0.2727,75.0,0.3284,11,471,482,weekdays,Lembab
11357,2012-04-23,Summer,2012,Apr,9,0,Monday,Misty,0.3,0.2727,75.0,0.3881,17,255,272,weekdays,Lembab
11358,2012-04-23,Summer,2012,Apr,10,0,Monday,Misty,0.32,0.303,70.0,0.3284,12,88,100,weekdays,Lembab
11359,2012-04-23,Summer,2012,Apr,11,0,Monday,Misty,0.32,0.2879,70.0,0.3582,10,91,101,weekdays,Lembab
11360,2012-04-23,Summer,2012,Apr,12,0,Monday,Light_rainsnow,0.34,0.303,71.0,0.3582,12,117,129,weekdays,Lembab
11361,2012-04-23,Summer,2012,Apr,13,0,Monday,Light_rainsnow,0.34,0.303,66.0,0.3881,9,98,107,weekdays,Lembab
11362,2012-04-23,Summer,2012,Apr,14,0,Monday,Light_rainsnow,0.36,0.3182,62.0,0.4478,12,102,114,weekdays,Normal
11363,2012-04-23,Summer,2012,Apr,15,0,Monday,Misty,0.36,0.3333,62.0,0.3881,11,101,112,weekdays,Normal
11364,2012-04-23,Summer,2012,Apr,16,0,Monday,Light_rainsnow,0.3,0.2727,81.0,0.3582,10,93,103,weekdays,Lembab
11365,2012-04-23,Summer,2012,Apr,17,0,Monday,Light_rainsnow,0.3,0.2727,82.0,0.3284,13,219,232,weekdays,Lembab
11366,2012-04-23,Summer,2012,Apr,18,0,Monday,Light_rainsnow,0.32,0.3333,81.0,0.1343,10,369,379,weekdays,Lembab
11367,2012-04-23,Summer,2012,Apr,19,0,Monday,Misty,0.34,0.3182,76.0,0.2239,11,287,298,weekdays,Lembab
11368,2012-04-23,Summer,2012,Apr,20,0,Monday,Misty,0.32,0.3182,76.0,0.1642,17,186,203,weekdays,Lembab
11369,2012-04-23,Summer,2012,Apr,21,0,Monday,Misty,0.32,0.303,81.0,0.2239,7,145,152,weekdays,Lembab
11370,2012-04-23,Summer,2012,Apr,22,0,Monday,Clear,0.32,0.3182,76.0,0.194,18,71,89,weekdays,Lembab
11371,2012-04-23,Summer,2012,Apr,23,0,Monday,Clear,0.32,0.3182,76.0,0.1642,10,49,59,weekdays,Lembab
11372,2012-04-24,Summer,2012,Apr,0,0,Tuesday,Misty,0.32,0.3333,76.0,0.1343,0,13,13,weekdays,Lembab
11373,2012-04-24,Summer,2012,Apr,1,0,Tuesday,Misty,0.32,0.3333,81.0,0.1343,1,6,7,weekdays,Lembab
11374,2012-04-24,Summer,2012,Apr,2,0,Tuesday,Clear,0.32,0.3182,81.0,0.194,0,3,3,weekdays,Lembab
11375,2012-04-24,Summer,2012,Apr,3,0,Tuesday,Clear,0.32,0.303,81.0,0.2239,0,2,2,weekdays,Lembab
11376,2012-04-24,Summer,2012,Apr,4,0,Tuesday,Clear,0.3,0.2879,70.0,0.194,0,3,3,weekdays,Lembab
11377,2012-04-24,Summer,2012,Apr,5,0,Tuesday,Clear,0.3,0.2879,70.0,0.194,0,22,22,weekdays,Lembab
11378,2012-04-24,Summer,2012,Apr,6,0,Tuesday,Clear,0.3,0.2879,70.0,0.2239,3,117,120,weekdays,Lembab
11379,2012-04-24,Summer,2012,Apr,7,0,Tuesday,Clear,0.32,0.303,66.0,0.2836,3,387,390,weekdays,Lembab
11380,2012-04-24,Summer,2012,Apr,8,0,Tuesday,Clear,0.34,0.3182,61.0,0.2537,12,599,611,weekdays,Normal
11381,2012-04-24,Summer,2012,Apr,9,0,Tuesday,Clear,0.4,0.4091,47.0,0.3582,6,302,308,weekdays,Normal
11382,2012-04-24,Summer,2012,Apr,10,0,Tuesday,Clear,0.42,0.4242,47.0,0.2985,33,129,162,weekdays,Normal
11383,2012-04-24,Summer,2012,Apr,11,0,Tuesday,Clear,0.46,0.4545,31.0,0.3881,27,157,184,weekdays,Kering
11384,2012-04-24,Summer,2012,Apr,12,0,Tuesday,Clear,0.48,0.4697,28.999999999999996,0.3881,36,188,224,weekdays,Kering
11385,2012-04-24,Summer,2012,Apr,13,0,Tuesday,Clear,0.5,0.4848,28.999999999999996,0.3881,35,189,224,weekdays,Kering
11386,2012-04-24,Summer,2012,Apr,14,0,Tuesday,Clear,0.5,0.4848,25.0,0.3881,50,166,216,weekdays,Kering
11387,2012-04-24,Summer,2012,Apr,15,0,Tuesday,Clear,0.5,0.4848,23.0,0.4179,60,176,236,weekdays,Kering
11388,2012-04-24,Summer,2012,Apr,16,0,Tuesday,Clear,0.5,0.4848,23.0,0.194,54,308,362,weekdays,Kering
11389,2012-04-24,Summer,2012,Apr,17,0,Tuesday,Clear,0.52,0.5,22.0,0.3881,72,619,691,weekdays,Kering
11390,2012-04-24,Summer,2012,Apr,18,0,Tuesday,Clear,0.5,0.4848,18.0,0.0,52,580,632,weekdays,Kering
11391,2012-04-24,Summer,2012,Apr,19,0,Tuesday,Clear,0.5,0.4848,18.0,0.2537,33,449,482,weekdays,Kering
11392,2012-04-24,Summer,2012,Apr,20,0,Tuesday,Clear,0.48,0.4697,21.0,0.3284,16,269,285,weekdays,Kering
11393,2012-04-24,Summer,2012,Apr,21,0,Tuesday,Misty,0.46,0.4545,28.000000000000004,0.1642,13,213,226,weekdays,Kering
11394,2012-04-24,Summer,2012,Apr,22,0,Tuesday,Clear,0.44,0.4394,35.0,0.1045,8,149,157,weekdays,Kering
11395,2012-04-24,Summer,2012,Apr,23,0,Tuesday,Clear,0.42,0.4242,38.0,0.0896,4,69,73,weekdays,Kering
11396,2012-04-25,Summer,2012,Apr,0,0,Wednesday,Clear,0.44,0.4394,38.0,0.0,13,23,36,weekdays,Kering
11397,2012-04-25,Summer,2012,Apr,1,0,Wednesday,Clear,0.42,0.4242,41.0,0.0,8,17,25,weekdays,Kering
11398,2012-04-25,Summer,2012,Apr,2,0,Wednesday,Clear,0.36,0.3788,62.0,0.0,1,6,7,weekdays,Normal
11399,2012-04-25,Summer,2012,Apr,3,0,Wednesday,Clear,0.32,0.3333,70.0,0.0896,0,3,3,weekdays,Lembab
11400,2012-04-25,Summer,2012,Apr,4,0,Wednesday,Clear,0.34,0.3485,66.0,0.0896,0,6,6,weekdays,Lembab
11401,2012-04-25,Summer,2012,Apr,5,0,Wednesday,Clear,0.34,0.3636,66.0,0.0,0,24,24,weekdays,Lembab
11402,2012-04-25,Summer,2012,Apr,6,0,Wednesday,Clear,0.34,0.3636,66.0,0.0,3,103,106,weekdays,Lembab
11403,2012-04-25,Summer,2012,Apr,7,0,Wednesday,Clear,0.34,0.3636,71.0,0.0,13,376,389,weekdays,Lembab
11404,2012-04-25,Summer,2012,Apr,8,0,Wednesday,Clear,0.36,0.3636,76.0,0.0896,20,634,654,weekdays,Lembab
11405,2012-04-25,Summer,2012,Apr,9,0,Wednesday,Clear,0.42,0.4242,54.0,0.0,33,288,321,weekdays,Normal
11406,2012-04-25,Summer,2012,Apr,10,0,Wednesday,Clear,0.52,0.5,34.0,0.0,44,138,182,weekdays,Kering
11407,2012-04-25,Summer,2012,Apr,11,0,Wednesday,Clear,0.52,0.5,32.0,0.1343,42,177,219,weekdays,Kering
11408,2012-04-25,Summer,2012,Apr,12,0,Wednesday,Clear,0.54,0.5152,28.000000000000004,0.2836,49,220,269,weekdays,Kering
11409,2012-04-25,Summer,2012,Apr,13,0,Wednesday,Clear,0.56,0.5303,26.0,0.2239,35,193,228,weekdays,Kering
11410,2012-04-25,Summer,2012,Apr,14,0,Wednesday,Clear,0.56,0.5303,22.0,0.3582,47,176,223,weekdays,Kering
11411,2012-04-25,Summer,2012,Apr,15,0,Wednesday,Clear,0.58,0.5455,19.0,0.1642,47,182,229,weekdays,Kering
11412,2012-04-25,Summer,2012,Apr,16,0,Wednesday,Clear,0.6,0.5909,20.0,0.3284,49,327,376,weekdays,Kering
11413,2012-04-25,Summer,2012,Apr,17,0,Wednesday,Clear,0.6,0.5909,20.0,0.2985,68,664,732,weekdays,Kering
11414,2012-04-25,Summer,2012,Apr,18,0,Wednesday,Clear,0.6,0.5909,20.0,0.2836,60,649,709,weekdays,Kering
11415,2012-04-25,Summer,2012,Apr,19,0,Wednesday,Clear,0.6,0.5909,20.0,0.194,42,501,543,weekdays,Kering
11416,2012-04-25,Summer,2012,Apr,20,0,Wednesday,Clear,0.56,0.5303,22.0,0.0896,22,358,380,weekdays,Kering
11417,2012-04-25,Summer,2012,Apr,21,0,Wednesday,Clear,0.52,0.5,52.0,0.1343,27,212,239,weekdays,Normal
11418,2012-04-25,Summer,2012,Apr,22,0,Wednesday,Clear,0.5,0.4848,51.0,0.0,22,170,192,weekdays,Normal
11419,2012-04-25,Summer,2012,Apr,23,0,Wednesday,Misty,0.5,0.4848,51.0,0.0896,10,94,104,weekdays,Normal
11420,2012-04-26,Summer,2012,Apr,0,0,Thursday,Misty,0.48,0.4697,63.0,0.0,1,42,43,weekdays,Normal
11421,2012-04-26,Summer,2012,Apr,1,0,Thursday,Misty,0.48,0.4697,48.0,0.0896,1,22,23,weekdays,Normal
11422,2012-04-26,Summer,2012,Apr,2,0,Thursday,Misty,0.48,0.4697,55.00000000000001,0.1045,3,10,13,weekdays,Normal
11423,2012-04-26,Summer,2012,Apr,3,0,Thursday,Misty,0.48,0.4697,55.00000000000001,0.0896,1,5,6,weekdays,Normal
11424,2012-04-26,Summer,2012,Apr,4,0,Thursday,Misty,0.48,0.4697,59.0,0.0896,1,2,3,weekdays,Normal
11425,2012-04-26,Summer,2012,Apr,5,0,Thursday,Misty,0.48,0.4697,63.0,0.1343,0,17,17,weekdays,Normal
11426,2012-04-26,Summer,2012,Apr,6,0,Thursday,Misty,0.48,0.4697,63.0,0.2537,5,122,127,weekdays,Normal
11427,2012-04-26,Summer,2012,Apr,7,0,Thursday,Light_rainsnow,0.46,0.4545,82.0,0.3582,3,222,225,weekdays,Lembab
11428,2012-04-26,Summer,2012,Apr,8,0,Thursday,Light_rainsnow,0.46,0.4545,82.0,0.194,4,358,362,weekdays,Lembab
11429,2012-04-26,Summer,2012,Apr,9,0,Thursday,Light_rainsnow,0.46,0.4545,88.0,0.1642,12,189,201,weekdays,Lembab
11430,2012-04-26,Summer,2012,Apr,10,0,Thursday,Misty,0.46,0.4545,94.0,0.1642,14,125,139,weekdays,Lembab
11431,2012-04-26,Summer,2012,Apr,11,0,Thursday,Misty,0.46,0.4545,94.0,0.2239,16,135,151,weekdays,Lembab
11432,2012-04-26,Summer,2012,Apr,12,0,Thursday,Misty,0.52,0.5,83.0,0.1343,24,180,204,weekdays,Lembab
11433,2012-04-26,Summer,2012,Apr,13,0,Thursday,Misty,0.5,0.4848,82.0,0.1642,19,178,197,weekdays,Lembab
11434,2012-04-26,Summer,2012,Apr,14,0,Thursday,Misty,0.54,0.5152,77.0,0.194,37,132,169,weekdays,Lembab
11435,2012-04-26,Summer,2012,Apr,15,0,Thursday,Misty,0.52,0.5,83.0,0.3284,39,165,204,weekdays,Lembab
11436,2012-04-26,Summer,2012,Apr,16,0,Thursday,Misty,0.52,0.5,83.0,0.2239,37,281,318,weekdays,Lembab
11437,2012-04-26,Summer,2012,Apr,17,0,Thursday,Clear,0.54,0.5152,77.0,0.1642,49,565,614,weekdays,Lembab
11438,2012-04-26,Summer,2012,Apr,18,0,Thursday,Misty,0.54,0.5152,77.0,0.194,75,589,664,weekdays,Lembab
11439,2012-04-26,Summer,2012,Apr,19,0,Thursday,Misty,0.54,0.5152,77.0,0.2239,57,407,464,weekdays,Lembab
11440,2012-04-26,Summer,2012,Apr,20,0,Thursday,Clear,0.54,0.5152,77.0,0.194,23,314,337,weekdays,Lembab
11441,2012-04-26,Summer,2012,Apr,21,0,Thursday,Clear,0.52,0.5,83.0,0.2239,28,222,250,weekdays,Lembab
11442,2012-04-26,Summer,2012,Apr,22,0,Thursday,Clear,0.52,0.5,83.0,0.1642,20,163,183,weekdays,Lembab
11443,2012-04-26,Summer,2012,Apr,23,0,Thursday,Clear,0.5,0.4848,88.0,0.1642,6,106,112,weekdays,Lembab
11444,2012-04-27,Summer,2012,Apr,0,0,Friday,Clear,0.54,0.5152,68.0,0.5522,12,61,73,weekdays,Lembab
11445,2012-04-27,Summer,2012,Apr,1,0,Friday,Clear,0.5,0.4848,59.0,0.4478,3,32,35,weekdays,Normal
11446,2012-04-27,Summer,2012,Apr,2,0,Friday,Clear,0.48,0.4697,59.0,0.4179,4,18,22,weekdays,Normal
